full_index,TSPAN6,TNMD,DPM1,SCYL3,C1orf112
F9_P2_M51_L001-Post_P21.157,0.0,0.0,0.0,0.0,0.0
F9_P6_M51_L001-Post_P21.158,0.0,0.0,0.0,8.48,7.45
G10_P1_M51_L001-Post_P21.159,0.0,0.0,0.0,0.0,3.67
G10_P2_M51_L001-Post_P21.160,0.0,0.0,0.0,0.0,0.0
G11_P1_M51_L001-Post_P21.161,0.0,0.0,0.0,0.0,0.76
G11_P2_M51_L001-Post_P21.162,0.0,0.0,0.0,0.0,0.0
G1_P1_M51_L001-Post_P21.163,0.0,0.0,0.0,0.0,0.0
G1_P2_M51_L001-Post_P21.164,0.0,0.0,0.0,0.0,0.0
G1_P6_M51_L001-Post_P21.165,0.0,0.0,0.0,0.0,0.0
G2_P2_M51_L001-Post_P21.166,0.0,0.0,0.0,0.0,0.0
G2_P6_M51_L001-Post_P21.167,0.0,0.0,0.0,0.0,0.0
G3_P1_M51_L001-Post_P21.168,0.0,0.0,0.0,0.0,0.0
G3_P2_M51_L001-Post_P21.169,0.0,0.0,0.0,0.0,0.0
G3_P6_M51_L001-Post_P21.170,0.0,0.0,4.38,0.0,0.0
G4_P1_M51_L001-Post_P21.171,0.0,0.0,0.0,0.0,0.0
G4_P2_M51_L001-Post_P21.172,0.0,0.0,3.24,1.83,3.96
G5_P1_M51_L001-Post_P21.173,0.0,0.0,9.72,0.0,0.0
G5_P2_M51_L001-Post_P21.174,0.0,0.0,0.0,0.0,0.0
G6_P1_M51_L001-Post_P21.175,0.0,0.0,0.0,0.0,0.0
G6_P2_M51_L001-Post_P21.176,0.0,0.0,0.0,1.83,0.0
G6_P6_M51_L001-Post_P21.177,0.0,0.0,0.0,0.0,0.0
G7_P1_M51_L001-Post_P21.178,0.0,0.0,0.0,0.0,0.0
G7_P2_M51_L001-Post_P21.179,0.0,0.0,0.0,0.0,0.0
G7_P6_M51_L001-Post_P21.180,0.0,0.0,0.0,0.0,0.0
G8_P1_M51_L001-Post_P21.181,0.0,0.0,5.26,5.15,0.0
G8_P2_M51_L001-Post_P21.182,0.0,0.0,0.0,0.0,0.0
G8_P6_M51_L001-Post_P21.183,0.0,0.0,0.0,0.0,0.0
G9_P1_M51_L001-Post_P21.184,0.0,0.0,0.0,0.0,0.0
G9_P2_M51_L001-Post_P21.185,0.0,0.0,0.0,0.0,0.0
H10_P1_M51_L001-Post_P21.186,0.0,0.0,0.0,0.0,0.0
H10_P2_M51_L001-Post_P21.187,0.0,0.0,0.0,0.0,5.84
H10_P6_M51_L001-Post_P21.188,0.0,0.0,0.0,8.24,0.0
H11_P1_M51_L001-Post_P21.189,0.0,0.0,4.0,0.0,0.0
H12_P2_M51_L001-Post_P21.190,0.0,0.0,0.0,0.0,0.0
H12_P6_M51_L001-Post_P21.191,0.0,0.0,0.0,0.0,0.0
H1_P1_M51_L001-Post_P21.192,0.0,0.0,0.0,0.0,0.0
H1_P6_M51_L001-Post_P21.193,0.0,0.0,0.0,0.0,0.0
H2_P2_M51_L001-Post_P21.194,0.0,0.0,0.0,0.0,0.0
H2_P6_M51_L001-Post_P21.195,0.0,0.0,7.13,0.0,0.0
H3_P1_M51_L001-Post_P21.196,0.0,0.0,0.0,0.0,0.0
H4_P1_M51_L001-Post_P21.197,0.0,0.0,0.0,0.0,0.0
H4_P2_M51_L001-Post_P21.198,0.0,0.0,0.0,0.0,0.0
H4_P6_M51_L001-Post_P21.199,0.0,0.0,3.4,0.0,0.0
H5_P1_M51_L001-Post_P21.200,0.0,0.0,0.0,0.0,0.0
H5_P2_M51_L001-Post_P21.201,0.0,0.0,0.0,0.0,0.0
H6_P1_M51_L001-Post_P21.202,0.0,0.0,0.0,8.76,0.0
H6_P6_M51_L001-Post_P21.203,0.0,0.0,0.0,0.0,0.0
H7_P1_M51_L001-Post_P21.204,0.0,0.0,0.0,0.0,0.0
H7_P2_M51_L001-Post_P21.205,0.0,0.0,0.0,0.0,0.0
H7_P6_M51_L001-Post_P21.206,0.0,0.0,4.49,0.0,0.0
H8_P1_M51_L001-Post_P21.207,0.0,0.0,0.0,0.0,0.0
H8_P2_M51_L001-Post_P21.208,0.0,0.0,0.0,0.0,0.0
H8_P6_M51_L001-Post_P21.209,0.0,0.0,0.0,0.0,0.0
H9_P1_M51_L001-Post_P21.210,0.0,0.0,0.0,0.0,0.0
H9_P2_M51_L001-Post_P21.211,0.0,0.0,0.0,0.0,0.0
H9_P6_M51_L001-Post_P21.212,0.0,0.0,0.0,0.0,0.0
A10_P1_MMD6_L001-Post_P22,0.0,0.0,0.0,0.0,0.0
A10_P2_MMD6_L001-Post_P22.1,0.0,0.0,0.0,0.0,0.0
A10_P4_MMD6_L001-Post_P22.2,0.0,0.0,0.0,0.0,0.0
A11_P1_MMD6_L001-Post_P22.3,0.0,0.0,0.0,6.46,0.0
A11_P2_MMD6_L001-Post_P22.4,0.0,0.0,0.0,7.72,0.0
A11_P4_MMD6_L001-Post_P22.5,0.0,0.0,0.0,0.0,0.0
A12_P1_MMD6_L001-Post_P22.6,0.0,0.0,2.76,0.0,0.0
A12_P2_MMD6_L001-Post_P22.7,0.0,0.0,9.07,0.0,0.67
A12_P4_MMD6_L001-Post_P22.8,0.0,0.0,0.0,0.0,0.0
A2_P1_MMD6_L001-Post_P22.9,0.0,0.0,0.0,0.0,0.0
A2_P2_MMD6_L001-Post_P22.10,0.0,0.0,0.0,0.0,4.16
A2_P4_MMD6_L001-Post_P22.11,0.0,0.0,0.0,0.0,0.0
A3_P1_MMD6_L001-Post_P22.12,0.0,0.0,0.0,0.0,0.0
A3_P2_MMD6_L001-Post_P22.13,0.0,0.0,0.0,0.0,0.0
A3_P4_MMD6_L001-Post_P22.14,0.0,0.0,0.0,0.0,0.0
A4_P1_MMD6_L001-Post_P22.15,0.0,4.98,0.0,0.0,0.0
A4_P2_MMD6_L001-Post_P22.16,0.0,0.0,0.0,0.0,0.0
A4_P4_MMD6_L001-Post_P22.17,0.0,0.0,0.0,0.0,0.0
A5_P1_MMD6_L001-Post_P22.18,0.0,0.0,0.0,0.0,0.0
A5_P2_MMD6_L001-Post_P22.19,0.0,0.0,0.0,0.0,0.0
A5_P4_MMD6_L001-Post_P22.20,0.0,0.0,0.0,0.0,0.0
A6_P1_MMD6_L001-Post_P22.21,0.0,0.0,0.0,0.0,0.0
A6_P4_MMD6_L001-Post_P22.22,0.0,0.0,6.98,0.0,0.0
A7_P1_MMD6_L001-Post_P22.23,0.0,0.0,0.0,0.0,0.0
A7_P2_MMD6_L001-Post_P22.24,0.0,0.0,0.0,1.87,6.0
A7_P4_MMD6_L001-Post_P22.25,0.0,0.0,0.0,0.0,0.0
A8_P1_MMD6_L001-Post_P22.26,0.0,0.0,0.0,0.0,0.0
A8_P2_MMD6_L001-Post_P22.27,0.0,0.0,0.0,0.0,0.0
A8_P4_MMD6_L001-Post_P22.28,0.0,0.0,0.0,0.0,0.0
A9_P1_MMD6_L001-Post_P22.29,0.0,0.0,0.0,0.0,0.0
A9_P2_MMD6_L001-Post_P22.30,0.0,0.0,0.0,0.0,0.0
A9_P4_MMD6_L001-Post_P22.31,0.0,0.0,0.0,0.0,0.5
B10_P2_MMD6_L001-Post_P22.32,0.0,0.0,0.0,0.0,0.0
B10_P4_MMD6_L001-Post_P22.33,0.0,0.0,0.0,0.0,0.0
B11_P1_MMD6_L001-Post_P22.34,0.0,0.0,0.0,0.0,0.0
B11_P2_MMD6_L001-Post_P22.35,0.0,0.0,0.0,0.0,0.0
B12_P1_MMD6_L001-Post_P22.36,0.0,0.0,0.0,0.0,0.0
B12_P2_MMD6_L001-Post_P22.37,0.0,0.0,0.0,7.89,0.0
B12_P4_MMD6_L001-Post_P22.38,0.0,0.0,0.0,0.0,0.0
B1_P1_MMD6_L001-Post_P22.39,0.0,0.0,0.0,0.0,0.0
B1_P2_MMD6_L001-Post_P22.40,0.0,0.0,0.0,0.0,0.0
B1_P4_MMD6_L001-Post_P22.41,0.0,0.0,3.49,0.0,0.0
B2_P1_MMD6_L001-Post_P22.42,0.0,0.0,0.0,0.0,0.83
B2_P2_MMD6_L001-Post_P22.43,0.0,0.0,0.0,0.0,0.0
B2_P4_MMD6_L001-Post_P22.44,0.0,0.0,0.0,0.0,0.0
B3_P2_MMD6_L001-Post_P22.45,0.0,0.0,0.0,0.0,0.0
B3_P4_MMD6_L001-Post_P22.46,0.0,0.0,0.0,3.79,6.86
B4_P1_MMD6_L001-Post_P22.47,0.0,0.0,0.0,8.48,0.0
B4_P2_MMD6_L001-Post_P22.48,0.0,0.0,0.0,0.0,0.0
B4_P4_MMD6_L001-Post_P22.49,0.0,0.0,0.0,0.0,0.0
B5_P1_MMD6_L001-Post_P22.50,0.0,0.0,0.0,0.0,6.5
B5_P2_MMD6_L001-Post_P22.51,0.0,0.0,0.0,0.0,0.0
B5_P4_MMD6_L001-Post_P22.52,0.0,0.0,0.0,0.0,0.0
B6_P1_MMD6_L001-Post_P22.53,0.0,0.0,0.0,0.0,0.6
B6_P2_MMD6_L001-Post_P22.54,0.0,0.0,0.0,0.0,0.0
B6_P4_MMD6_L001-Post_P22.55,0.0,0.0,0.0,0.0,0.0
B7_P1_MMD6_L001-Post_P22.56,0.0,0.0,6.21,0.0,0.0
B7_P2_MMD6_L001-Post_P22.57,0.0,0.0,0.0,0.0,0.0
B7_P4_MMD6_L001-Post_P22.58,0.0,0.0,0.0,0.0,0.0
B8_P1_MMD6_L001-Post_P22.59,0.0,0.0,0.0,0.0,0.0
B8_P2_MMD6_L001-Post_P22.60,0.0,0.0,0.0,0.0,0.0
B8_P4_MMD6_L001-Post_P22.61,0.0,0.0,0.0,0.0,0.0
B9_P1_MMD6_L001-Post_P22.62,0.0,0.0,0.0,0.0,0.0
B9_P2_MMD6_L001-Post_P22.63,0.0,0.0,0.0,0.0,0.0
B9_P4_MMD6_L001-Post_P22.64,0.0,0.0,0.0,0.0,0.0
C10_P1_MMD6_L001-Post_P22.65,0.0,0.0,0.0,0.0,0.0
C10_P2_MMD6_L001-Post_P22.66,0.0,0.0,0.0,0.0,0.0
C10_P4_MMD6_L001-Post_P22.67,0.0,0.0,0.0,0.0,0.0
C11_P1_MMD6_L001-Post_P22.68,0.0,0.0,0.0,0.0,0.0
C11_P2_MMD6_L001-Post_P22.69,0.0,0.0,9.31,0.0,0.0
C11_P4_MMD6_L001-Post_P22.70,0.0,0.0,6.44,0.0,0.0
C12_P1_MMD6_L001-Post_P22.71,0.0,0.0,8.97,0.0,0.0
C12_P2_MMD6_L001-Post_P22.72,0.0,0.0,0.0,0.0,0.0
C12_P4_MMD6_L001-Post_P22.73,0.0,0.0,0.0,0.0,0.0
C1_P1_MMD6_L001-Post_P22.74,0.0,0.0,0.0,0.0,0.0
C1_P2_MMD6_L001-Post_P22.75,0.0,0.0,0.0,0.0,0.0
C1_P4_MMD6_L001-Post_P22.76,0.0,0.0,0.0,0.0,0.0
C2_P1_MMD6_L001-Post_P22.77,0.0,0.0,0.0,2.4,0.0
C2_P2_MMD6_L001-Post_P22.78,0.0,0.0,0.0,0.0,0.0
C2_P4_MMD6_L001-Post_P22.79,0.0,0.0,10.13,0.0,0.0
C3_P1_MMD6_L001-Post_P22.80,0.0,0.0,0.0,0.0,0.0
C3_P2_MMD6_L001-Post_P22.81,0.0,0.0,9.89,1.79,0.0
C3_P4_MMD6_L001-Post_P22.82,0.0,0.0,9.72,0.0,0.0
C4_P1_MMD6_L001-Post_P22.83,0.0,0.0,0.0,0.0,0.0
C4_P2_MMD6_L001-Post_P22.84,0.0,0.0,0.0,0.0,0.0
C4_P4_MMD6_L001-Post_P22.85,0.0,0.0,0.0,0.0,0.0
C5_P1_MMD6_L001-Post_P22.86,0.0,0.0,0.0,0.0,0.0
C5_P2_MMD6_L001-Post_P22.87,0.0,0.0,0.0,0.0,0.0
C5_P4_MMD6_L001-Post_P22.88,0.0,0.0,0.0,0.0,0.0
C6_P1_MMD6_L001-Post_P22.89,0.0,0.0,0.0,0.0,0.0
C6_P2_MMD6_L001-Post_P22.90,0.0,0.0,0.0,0.0,0.0
C6_P4_MMD6_L001-Post_P22.91,0.0,0.0,0.0,0.0,0.0
C7_P1_MMD6_L001-Post_P22.92,0.0,0.0,0.0,0.0,0.0
C7_P2_MMD6_L001-Post_P22.93,0.0,0.0,0.0,0.0,0.0
C7_P4_MMD6_L001-Post_P22.94,0.0,0.0,0.0,0.0,0.0
C8_P1_MMD6_L001-Post_P22.95,0.0,0.0,0.0,0.0,0.0
C8_P2_MMD6_L001-Post_P22.96,0.0,0.0,0.0,0.0,0.0
C8_P4_MMD6_L001-Post_P22.97,0.0,0.0,0.0,5.78,2.55
C9_P1_MMD6_L001-Post_P22.98,0.0,0.0,0.0,0.0,0.0
C9_P2_MMD6_L001-Post_P22.99,0.0,0.0,0.0,0.0,0.0
C9_P4_MMD6_L001-Post_P22.100,0.0,0.0,0.0,6.29,0.0
D10_P1_MMD6_L001-Post_P22.101,0.0,0.0,0.0,0.0,0.0
D10_P2_MMD6_L001-Post_P22.102,0.0,0.0,0.0,0.0,0.0
D10_P4_MMD6_L001-Post_P22.103,0.0,0.0,6.41,3.55,0.0
D11_P1_MMD6_L001-Post_P22.104,0.0,0.0,0.0,0.0,0.0
D11_P2_MMD6_L001-Post_P22.105,0.0,0.0,0.0,0.0,5.54
D11_P4_MMD6_L001-Post_P22.106,0.0,0.0,0.0,0.0,0.0
D12_P1_MMD6_L001-Post_P22.107,0.0,0.0,0.0,0.0,0.0
D12_P2_MMD6_L001-Post_P22.108,0.0,0.0,0.0,0.0,8.1
D12_P4_MMD6_L001-Post_P22.109,0.0,0.0,0.0,0.0,0.0
D1_P1_MMD6_L001-Post_P22.110,0.0,0.0,0.0,0.0,0.0
D1_P2_MMD6_L001-Post_P22.111,0.0,0.0,0.0,0.0,0.0
D1_P4_MMD6_L001-Post_P22.112,0.0,0.0,0.0,0.0,0.0
D2_P1_MMD6_L001-Post_P22.113,0.0,0.0,0.0,0.0,0.0
D2_P2_MMD6_L001-Post_P22.114,0.0,0.0,0.0,0.0,0.89
D2_P4_MMD6_L001-Post_P22.115,0.0,0.0,0.0,0.0,0.0
D3_P4_MMD6_L001-Post_P22.116,0.0,0.0,0.0,0.0,0.0
D4_P4_MMD6_L001-Post_P22.117,0.0,0.0,6.97,0.0,0.0
D5_P1_MMD6_L001-Post_P22.118,0.0,0.0,0.0,0.0,0.0
D5_P2_MMD6_L001-Post_P22.119,0.0,0.0,0.0,0.48,7.96
D5_P4_MMD6_L001-Post_P22.120,0.0,0.0,0.0,0.0,0.0
D6_P1_MMD6_L001-Post_P22.121,0.0,0.0,0.0,0.0,0.0
D6_P2_MMD6_L001-Post_P22.122,0.0,0.0,0.0,0.0,0.0
D6_P4_MMD6_L001-Post_P22.123,0.0,0.0,0.0,0.0,0.0
D7_P1_MMD6_L001-Post_P22.124,0.0,0.0,0.0,0.0,0.0
D7_P2_MMD6_L001-Post_P22.125,0.0,0.0,0.0,0.0,6.88
D7_P4_MMD6_L001-Post_P22.126,0.0,0.0,0.0,0.0,0.0
D8_P1_MMD6_L001-Post_P22.127,0.0,0.0,0.0,0.0,0.0
D8_P2_MMD6_L001-Post_P22.128,0.0,0.0,0.0,0.0,0.0
D8_P4_MMD6_L001-Post_P22.129,0.0,0.0,9.4,0.0,0.0
D9_P1_MMD6_L001-Post_P22.130,0.0,0.0,0.0,0.0,0.0
D9_P2_MMD6_L001-Post_P22.131,0.0,0.0,0.0,0.0,0.0
D9_P4_MMD6_L001-Post_P22.132,0.0,0.0,0.0,3.53,2.71
E10_P1_MMD6_L001-Post_P22.133,0.0,0.0,0.0,0.0,0.0
E10_P2_MMD6_L001-Post_P22.134,0.0,0.0,0.0,0.0,0.0
E10_P4_MMD6_L001-Post_P22.135,0.0,0.0,0.0,0.0,0.0
E11_P1_MMD6_L001-Post_P22.136,0.0,0.0,8.43,0.0,0.0
E11_P2_MMD6_L001-Post_P22.137,0.0,0.0,0.0,0.0,0.0
E11_P4_MMD6_L001-Post_P22.138,0.0,0.0,0.0,0.0,0.0
E12_P1_MMD6_L001-Post_P22.139,0.0,0.0,0.0,0.0,0.0
E12_P4_MMD6_L001-Post_P22.140,0.0,0.0,0.0,0.0,0.0
E1_P1_MMD6_L001-Post_P22.141,0.0,0.0,0.0,0.0,0.0
E1_P2_MMD6_L001-Post_P22.142,0.0,0.0,0.0,0.0,0.0
E1_P4_MMD6_L001-Post_P22.143,0.0,0.0,0.0,0.0,0.0
E2_P2_MMD6_L001-Post_P22.144,0.0,0.0,0.0,0.0,0.0
E2_P4_MMD6_L001-Post_P22.145,0.0,0.0,0.0,0.0,7.72
E3_P1_MMD6_L001-Post_P22.146,0.0,0.0,0.0,0.0,0.0
E3_P2_MMD6_L001-Post_P22.147,0.0,0.0,0.0,0.0,0.0
E3_P4_MMD6_L001-Post_P22.148,0.0,0.0,0.0,0.0,0.0
E4_P1_MMD6_L001-Post_P22.149,0.0,0.0,0.0,0.0,0.0
E4_P2_MMD6_L001-Post_P22.150,0.0,0.0,0.0,0.0,0.0
E4_P4_MMD6_L001-Post_P22.151,0.0,0.0,0.0,0.0,0.0
E5_P2_MMD6_L001-Post_P22.152,0.0,0.0,0.0,0.0,0.0
E5_P4_MMD6_L001-Post_P22.153,0.0,0.0,0.0,0.0,0.0
E6_P1_MMD6_L001-Post_P22.154,0.0,0.0,0.0,0.0,0.0
E6_P2_MMD6_L001-Post_P22.155,0.0,0.0,0.0,0.0,0.0
E6_P4_MMD6_L001-Post_P22.156,0.0,0.0,0.0,0.0,0.0
E7_P1_MMD6_L001-Post_P22.157,0.0,0.0,9.04,0.0,0.0
E7_P2_MMD6_L001-Post_P22.158,0.0,0.0,0.0,0.0,0.58
E7_P4_MMD6_L001-Post_P22.159,0.0,0.0,0.0,0.0,0.0
E8_P1_MMD6_L001-Post_P22.160,0.0,0.0,0.0,0.0,0.0
E8_P2_MMD6_L001-Post_P22.161,0.0,0.0,0.0,0.0,0.0
E8_P4_MMD6_L001-Post_P22.162,0.0,0.0,0.0,0.0,0.0
E9_P1_MMD6_L001-Post_P22.163,0.0,0.0,0.0,0.0,0.0
E9_P2_MMD6_L001-Post_P22.164,0.0,0.0,0.0,0.0,0.0
E9_P4_MMD6_L001-Post_P22.165,0.0,0.0,0.0,0.0,0.0
F10_P1_MMD6_L001-Post_P22.166,0.0,0.0,0.0,0.0,0.0
F10_P2_MMD6_L001-Post_P22.167,0.0,0.0,0.0,0.0,2.15
F10_P4_MMD6_L001-Post_P22.168,0.0,0.0,0.0,0.0,0.0
F11_P1_MMD6_L001-Post_P22.169,0.0,0.0,0.0,0.0,0.0
F11_P4_MMD6_L001-Post_P22.170,0.0,0.0,0.0,0.0,0.0
F12_P1_MMD6_L001-Post_P22.171,0.0,0.0,0.0,0.0,0.0
F12_P2_MMD6_L001-Post_P22.172,0.0,0.0,0.0,1.03,8.09
F12_P4_MMD6_L001-Post_P22.173,0.0,0.0,0.0,0.0,0.0
F1_P2_MMD6_L001-Post_P22.174,0.0,0.0,0.0,0.0,0.0
F1_P4_MMD6_L001-Post_P22.175,0.0,0.0,0.0,0.0,0.0
F2_P1_MMD6_L001-Post_P22.176,0.0,0.0,0.0,0.0,0.0
F2_P2_MMD6_L001-Post_P22.177,0.0,0.0,0.0,0.0,0.0
F2_P4_MMD6_L001-Post_P22.178,0.0,0.0,0.0,0.0,0.0
F3_P1_MMD6_L001-Post_P22.179,0.0,0.0,0.0,0.0,0.0
F3_P2_MMD6_L001-Post_P22.180,0.0,0.0,0.0,0.0,0.0
F3_P4_MMD6_L001-Post_P22.181,0.0,0.0,0.0,0.0,0.0
F4_P2_MMD6_L001-Post_P22.182,0.0,0.0,4.6,0.0,0.0
F4_P4_MMD6_L001-Post_P22.183,0.0,0.0,0.0,0.0,0.0
F5_P1_MMD6_L001-Post_P22.184,0.0,0.0,0.0,0.0,0.0
F5_P2_MMD6_L001-Post_P22.185,0.0,0.0,0.0,0.0,0.0
F5_P4_MMD6_L001-Post_P22.186,0.0,0.0,0.0,0.0,0.0
F6_P1_MMD6_L001-Post_P22.187,0.0,0.0,0.0,0.0,0.0
F6_P2_MMD6_L001-Post_P22.188,0.0,0.0,0.0,4.52,0.0
F6_P4_MMD6_L001-Post_P22.189,0.0,0.0,0.0,0.0,0.0
F7_P4_MMD6_L001-Post_P22.190,0.0,0.0,0.0,0.0,0.0
F8_P2_MMD6_L001-Post_P22.191,0.0,0.0,0.0,0.0,0.0
F9_P1_MMD6_L001-Post_P22.192,0.0,0.0,0.0,0.0,0.0
F9_P2_MMD6_L001-Post_P22.193,0.0,0.0,0.0,0.0,0.0
F9_P4_MMD6_L001-Post_P22.194,0.0,0.0,0.0,0.0,0.0
G10_P1_MMD6_L001-Post_P22.195,0.0,0.0,0.0,0.0,0.0
G10_P2_MMD6_L001-Post_P22.196,0.0,0.0,0.0,8.06,0.0
G10_P4_MMD6_L001-Post_P22.197,0.0,0.0,0.0,5.13,0.0
G11_P1_MMD6_L001-Post_P22.198,0.0,0.0,9.5,0.0,0.0
G11_P2_MMD6_L001-Post_P22.199,0.0,0.0,0.0,8.13,0.0
G11_P4_MMD6_L001-Post_P22.200,0.0,0.0,0.0,0.0,0.0
G12_P2_MMD6_L001-Post_P22.201,0.0,0.0,0.0,0.0,0.0
G1_P1_MMD6_L001-Post_P22.202,0.0,0.0,0.0,0.0,0.0
G1_P2_MMD6_L001-Post_P22.203,0.0,0.0,0.0,0.0,0.0
G1_P4_MMD6_L001-Post_P22.204,0.0,0.0,0.0,0.0,0.0
G2_P1_MMD6_L001-Post_P22.205,0.0,0.0,0.0,0.0,0.0
G2_P2_MMD6_L001-Post_P22.206,0.0,0.0,0.0,0.0,0.0
G2_P4_MMD6_L001-Post_P22.207,0.0,0.0,0.0,0.0,0.0
G3_P1_MMD6_L001-Post_P22.208,0.0,0.0,0.0,0.0,0.0
G3_P2_MMD6_L001-Post_P22.209,0.0,0.0,0.0,0.0,0.0
G3_P4_MMD6_L001-Post_P22.210,0.0,0.0,0.0,0.0,0.0
G4_P1_MMD6_L001-Post_P22.211,0.0,0.0,0.0,0.0,0.0
G4_P2_MMD6_L001-Post_P22.212,0.0,0.0,9.51,7.61,0.0
G4_P4_MMD6_L001-Post_P22.213,0.0,0.0,0.0,0.0,0.0
G5_P1_MMD6_L001-Post_P22.214,0.0,0.0,0.0,0.0,0.0
G5_P2_MMD6_L001-Post_P22.215,0.0,0.0,0.0,0.0,0.0
G5_P4_MMD6_L001-Post_P22.216,0.0,0.0,0.0,0.0,0.0
G6_P1_MMD6_L001-Post_P22.217,0.0,0.0,0.0,0.0,0.0
G6_P2_MMD6_L001-Post_P22.218,0.0,0.0,0.0,0.0,0.0
G6_P4_MMD6_L001-Post_P22.219,0.0,0.0,0.0,8.96,0.0
G7_P1_MMD6_L001-Post_P22.220,0.0,0.0,0.0,0.0,0.0
G7_P2_MMD6_L001-Post_P22.221,0.0,0.0,0.0,1.6,0.0
G7_P4_MMD6_L001-Post_P22.222,0.0,0.0,0.0,0.0,0.0
G8_P1_MMD6_L001-Post_P22.223,0.0,0.0,9.4,0.0,0.0
G9_P2_MMD6_L001-Post_P22.224,0.0,0.0,0.0,0.0,0.0
H10_P2_MMD6_L001-Post_P22.225,0.0,0.0,0.0,0.0,7.11
H10_P4_MMD6_L001-Post_P22.226,0.0,0.0,0.0,0.0,0.0
H11_P1_MMD6_L001-Post_P22.227,0.0,0.0,0.0,0.0,0.0
H11_P2_MMD6_L001-Post_P22.228,0.0,0.0,0.0,0.0,0.0
H11_P4_MMD6_L001-Post_P22.229,0.0,0.0,0.0,0.0,0.93
H12_P1_MMD6_L001-Post_P22.230,0.0,0.0,0.0,0.0,0.0
H12_P2_MMD6_L001-Post_P22.231,0.0,0.0,0.0,0.0,7.64
H12_P4_MMD6_L001-Post_P22.232,0.0,0.0,0.0,0.0,0.0
H1_P1_MMD6_L001-Post_P22.233,0.0,0.0,0.0,0.0,0.0
H1_P2_MMD6_L001-Post_P22.234,5.32,0.0,6.31,0.0,6.84
H1_P4_MMD6_L001-Post_P22.235,0.0,0.0,0.0,0.0,0.0
H2_P1_MMD6_L001-Post_P22.236,0.0,0.0,0.0,0.0,0.0
H2_P2_MMD6_L001-Post_P22.237,0.0,0.0,0.0,0.0,0.0
H2_P4_MMD6_L001-Post_P22.238,0.0,0.0,9.35,0.0,0.0
H3_P1_MMD6_L001-Post_P22.239,0.0,0.0,8.87,0.0,0.0
H3_P2_MMD6_L001-Post_P22.240,0.0,0.0,0.0,0.0,0.0
H3_P4_MMD6_L001-Post_P22.241,0.0,0.0,0.0,0.0,0.0
H4_P1_MMD6_L001-Post_P22.242,0.0,0.0,0.0,0.0,0.0
H4_P2_MMD6_L001-Post_P22.243,0.0,0.0,0.0,0.0,0.0
H4_P4_MMD6_L001-Post_P22.244,0.0,0.0,0.0,0.0,0.0
H5_P1_MMD6_L001-Post_P22.245,0.0,0.0,8.95,0.0,0.0
H5_P2_MMD6_L001-Post_P22.246,0.0,0.0,9.24,0.0,0.0
H5_P4_MMD6_L001-Post_P22.247,0.0,0.0,0.0,0.0,0.0
H6_P1_MMD6_L001-Post_P22.248,0.0,0.0,0.0,0.0,0.0
H6_P2_MMD6_L001-Post_P22.249,0.0,0.0,0.0,0.0,0.0
H6_P4_MMD6_L001-Post_P22.250,0.0,0.0,0.0,0.0,0.0
H7_P1_MMD6_L001-Post_P22.251,0.0,0.0,0.0,0.0,0.0
H7_P2_MMD6_L001-Post_P22.252,0.0,0.0,0.0,0.0,0.0
H7_P4_MMD6_L001-Post_P22.253,0.0,0.0,0.0,0.0,0.0
H8_P1_MMD6_L001-Post_P22.254,0.0,0.0,0.0,0.0,0.0
H8_P2_MMD6_L001-Post_P22.255,0.0,0.0,0.0,0.0,0.0
H8_P4_MMD6_L001-Post_P22.256,0.0,0.0,0.0,0.0,0.0
H9_P1_MMD6_L001-Post_P22.257,0.0,0.0,0.0,0.0,0.0
H9_P2_MMD6_L001-Post_P22.258,0.0,0.0,0.0,0.0,0.0
H9_P4_MMD6_L001-Post_P22.259,0.0,0.0,0.0,0.0,0.0
A10_P1_M83_L001-Post_P23,0.0,0.0,0.0,0.0,0.0
A10_P2_M83_L001-Post_P23.1,0.0,0.0,0.0,0.0,0.0
A10_P5_M83_L001-Post_P23.2,0.0,0.0,0.0,0.0,0.0
A10_P6_M83_L001-Post_P23.3,0.0,0.0,0.0,0.0,0.0
A11_P1_M83_L001-Post_P23.4,0.0,0.0,0.0,0.0,0.0
A11_P2_M83_L001-Post_P23.5,0.0,0.0,0.0,0.0,0.0
A11_P5_M83_L001-Post_P23.6,0.0,0.0,0.0,0.0,0.0
A11_P6_M83_L001-Post_P23.7,0.0,0.0,5.74,0.0,0.0
A12_P1_M83_L001-Post_P23.8,0.0,0.0,0.0,0.0,0.0
A12_P2_M83_L001-Post_P23.9,0.0,0.0,0.0,0.0,0.0
A12_P5_M83_L001-Post_P23.10,0.0,0.0,0.0,0.0,0.0
A12_P6_M83_L001-Post_P23.11,0.0,0.0,3.44,0.0,0.0
A2_P1_M83_L001-Post_P23.12,0.0,0.0,7.9,0.0,0.0
A2_P2_M83_L001-Post_P23.13,0.0,0.0,0.0,0.0,0.0
A2_P5_M83_L001-Post_P23.14,0.0,0.0,0.0,5.81,0.0
A2_P6_M83_L001-Post_P23.15,0.0,0.0,7.22,0.0,0.0
A3_P1_M83_L001-Post_P23.16,0.0,0.0,0.0,0.0,0.0
A3_P2_M83_L001-Post_P23.17,0.0,0.0,3.17,0.0,0.0
A3_P5_M83_L001-Post_P23.18,0.0,0.0,0.0,0.0,0.0
A4_P1_M83_L001-Post_P23.19,0.0,0.0,6.53,6.12,0.0
